wav_filename,wav_filesize,transcript,transcrip_size
/home/data/images/iam/lines/c03/c03-021a/c03-021a-05.png,68893,as a protector and comforter to her in her,42
/home/data/images/iam/lines/c03/c03-087a/c03-087a-01.png,65830,treatments of its subject by attempting to,42
/home/data/images/iam/lines/c03/c03-087b/c03-087b-01.png,106769,treatments of its subject by attempting to,42
/home/data/images/iam/lines/c03/c03-087e/c03-087e-01.png,111449,treatments of its subject by attempting to,42
/home/data/images/iam/lines/c03/c03-094a/c03-094a-06.png,71610,not asked to modulate from their set moods,42
/home/data/images/iam/lines/c04/c04-050/c04-050-01.png,64634,from their earlier act on this show a week,42
/home/data/images/iam/lines/e01/e01-062/e01-062-02.png,44217,from heavy to fine can fulfil a variety of,42
/home/data/images/iam/lines/e04/e04-011/e04-011-05.png,60353,hardboard is covered with plastic material,42
/home/data/images/iam/lines/e04/e04-019/e04-019-01.png,59164,also the height is left to personal choice,42
/home/data/images/iam/lines/e04/e04-091/e04-091-02.png,45158,spring them both at the same time over the,42
/home/data/images/iam/lines/e04/e04-091/e04-091-04.png,52251,cut for this purpose in the stern or after,42
/home/data/images/iam/lines/e07/e07-079/e07-079-03.png,24494,they must have some protection from severe,42
/home/data/images/iam/lines/e07/e07-083/e07-083-04.png,32996,a few years ago that he made the headlines,42
/home/data/images/iam/lines/e07/e07-090/e07-090-01.png,23400,not get dirty so readily and are easier to,42
/home/data/images/iam/lines/e07/e07-094/e07-094-05.png,23090,are made of the same compost as would have,42
/home/data/images/iam/lines/e07/e07-108/e07-108-08.png,23229,plants grow quite well in plastic pots and,42
/home/data/images/iam/lines/e07/e07-108/e07-108-09.png,23498,usually need less water than those in clay,42
/home/data/images/iam/lines/f02/f02-038/f02-038-02.png,42229,reflected not only an increasing awareness,42
/home/data/images/iam/lines/f02/f02-038/f02-038-04.png,34306,or already in retirement but also a strong,42
/home/data/images/iam/lines/g04/g04-011/g04-011-07.png,62839,the incumbent of the highest church in the,42
/home/data/images/iam/lines/g04/g04-014/g04-014-04.png,51014,to get a stipendiary layman who could help,42
/home/data/images/iam/lines/g04/g04-092/g04-092-02.png,38473,of parents or faithful nurses threaten any,42
/home/data/images/iam/lines/g06/g06-026m/g06-026m-05.png,33293,the temporary assumption of the government,42
/home/data/images/iam/lines/g06/g06-037m/g06-037m-08.png,55758,which he had been subjected ever since the,42
/home/data/images/iam/lines/g06/g06-047a/g06-047a-04.png,21295,among unorthodox medical men in the cities,42
/home/data/images/iam/lines/p06/p06-242/p06-242-06.png,42610,matter what was being said because she was,42
/home/data/images/iam/lines/r02/r02-010/r02-010-01.png,49068,agreement had been delayed long enough for,42
/home/data/images/iam/lines/r06/r06-007/r06-007-06.png,45260,lady who loved small talk and the discreet,42
/home/data/images/iam/lines/g07/g07-034/g07-034-04.png,24705,she had lost touch in her perpetual alarms,42
/home/data/images/iam/lines/g07/g07-069a/g07-069a-03.png,63554,had formerly been reluctant to approve the,42
/home/data/images/iam/lines/g07/g07-077a/g07-077a-07.png,61171,same to enlighten him as to the suspicions,42
/home/data/images/iam/lines/h02/h02-017/h02-017-06.png,36362,not so far been recommended for control as,42
/home/data/images/iam/lines/h02/h02-035/h02-035-07.png,31438,heroin should adopt to avoid abuse and any,42
/home/data/images/iam/lines/h02/h02-040/h02-040-04.png,56370,drugs only so far as was necessary for the,42
/home/data/images/iam/lines/h07/h07-023/h07-023-01.png,30677,development corporations the proportion of,42
/home/data/images/iam/lines/h07/h07-030a/h07-030a-04.png,29339,undertaken the building and letting of the,42
/home/data/images/iam/lines/h07/h07-030a/h07-030a-08.png,25078,enable rents to be increased in scale with,42
/home/data/images/iam/lines/h07/h07-033a/h07-033a-06.png,27608,many at the start may not provide a living,42
/home/data/images/iam/lines/h07/h07-033a/h07-033a-08.png,30595,failure to attract custom and the habit of,42
/home/data/images/iam/lines/h07/h07-037a/h07-037a-02.png,23648,to the shops and the initial fears of some,42
/home/data/images/iam/lines/h07/h07-037a/h07-037a-05.png,28045,two levels has been introduced in a number,42
/home/data/images/iam/lines/h07/h07-051b/h07-051b-05.png,74355,administrative and research establishments,42
/home/data/images/iam/lines/h07/h07-069/h07-069-03.png,52017,new towns the percentage will generally go,42
/home/data/images/iam/lines/h07/h07-071a/h07-071a-08.png,36745,young people in industry and commerce will,42
/home/data/images/iam/lines/h07/h07-078/h07-078-02.png,57875,because the buoyancy of industry generates,42
/home/data/images/iam/lines/h07/h07-080/h07-080-05.png,59471,industrial selection scheme by arrangement,42
/home/data/images/iam/lines/j01/j01-070/j01-070-02.png,59861,electrode which of course led to a loss in,42
/home/data/images/iam/lines/j04/j04-012/j04-012-07.png,42503,provided the same lead carrier solution is,42
/home/data/images/iam/lines/j04/j04-035/j04-035-08.png,58349,necessary if the analytical results are to,42
/home/data/images/iam/lines/j04/j04-046/j04-046-04.png,56195,on the algae until the metathesis has been,42
/home/data/images/iam/lines/j06/j06-051/j06-051-08.png,87481,migrations upon changes in light intensity,42
/home/data/images/iam/lines/k02/k02-097/k02-097-05.png,39440,he was merely interested in the unfamiliar,42
/home/data/images/iam/lines/k07/k07-063a/k07-063a-03.png,45835,thought no human being could stand without,42
/home/data/images/iam/lines/l01/l01-187/l01-187-08.png,72770,together he often explained all over again,42
/home/data/images/iam/lines/l01/l01-199/l01-199-02.png,77499,wonder he tried to have me suffocated back,42
/home/data/images/iam/lines/m01/m01-095/m01-095-02.png,68796,flying saucer was tilting and dipping over,42
/home/data/images/iam/lines/m02/m02-102/m02-102-03.png,42026,bought their college education forward and,42
/home/data/images/iam/lines/m04/m04-209/m04-209-03.png,32334,be written off as one of those unexplained,42
/home/data/images/iam/lines/n01/n01-000/n01-000-01.png,65071,been inclined to regard women as something,42
/home/data/images/iam/lines/n01/n01-004/n01-004-01.png,85423,quite unable to explain why he should feel,42
/home/data/images/iam/lines/n01/n01-031/n01-031-01.png,53082,make a direct comparison between the radar,42
/home/data/images/iam/lines/n01/n01-057/n01-057-05.png,96692,on the presumption that its route had been,42
/home/data/images/iam/lines/n02/n02-045/n02-045-06.png,83055,sugary things you ought to have been there,42
/home/data/images/iam/lines/n03/n03-064/n03-064-04.png,49637,close to the rocks that it would be dashed,42
/home/data/images/iam/lines/n04/n04-075/n04-075-06.png,88695,printed at the head of most naval articles,42
/home/data/images/iam/lines/n06/n06-119/n06-119-01.png,33266,could see far over west and north for many,42
/home/data/images/iam/lines/n06/n06-163/n06-163-08.png,34025,sweetened with molasses for all and for us,42
/home/data/images/iam/lines/p01/p01-147/p01-147-01.png,46787,of the church where there was a small open,42
/home/data/images/iam/lines/p01/p01-168/p01-168-02.png,49445,been attending some kind of fancy dress do,42
/home/data/images/iam/lines/p02/p02-131/p02-131-06.png,34339,day she would be able to see the situation,42
/home/data/images/iam/lines/a01/a01-043u/a01-043u-07.png,48621,be to see there is no racial discrimination,43
/home/data/images/iam/lines/a01/a01-128u/a01-128u-04.png,51650,details of plans for improving the hospital,43
/home/data/images/iam/lines/a01/a01-132u/a01-132u-08.png,53058,still be free in families receiving regular,43
/home/data/images/iam/lines/a03/a03-030/a03-030-02.png,29462,unassailable simply because there is no one,43
/home/data/images/iam/lines/a04/a04-039/a04-039-08.png,26866,striving to safeguard an enduring peace for,43
/home/data/images/iam/lines/a05/a05-029/a05-029-06.png,41989,concentrated on possible need for important,43
/home/data/images/iam/lines/a05/a05-053/a05-053-03.png,40739,if a further deterioration in the situation,43
/home/data/images/iam/lines/a06/a06-004/a06-004-05.png,67103,are people buying and selling shares within,43
/home/data/images/iam/lines/a06/a06-004/a06-004-08.png,66578,companies and put one property deal through,43
/home/data/images/iam/lines/b01/b01-118/b01-118-06.png,35425,led a protest against admitting any of them,43
/home/data/images/iam/lines/b01/b01-132/b01-132-07.png,35852,go unequivocally on record that they regard,43
/home/data/images/iam/lines/b02/b02-097/b02-097-06.png,50966,been an election campaign which more people,43
/home/data/images/iam/lines/b05/b05-038/b05-038-06.png,70848,system whereby completely untrained workers,43
/home/data/images/iam/lines/b05/b05-042/b05-042-06.png,36587,technically equipped very quickly to do one,43
/home/data/images/iam/lines/b05/b05-088/b05-088-06.png,51895,is paid monthly in arrears and will not get,43
/home/data/images/iam/lines/b06/b06-059/b06-059-06.png,35669,immediate confusion hides the fact that the,43
/home/data/images/iam/lines/b06/b06-090/b06-090-05.png,23854,that the movement will go on record against,43
/home/data/images/iam/lines/c01/c01-014/c01-014-03.png,50455,egocentric character leads him to sacrifice,43
/home/data/images/iam/lines/c01/c01-066/c01-066-02.png,42157,mischief perpetrated by almost every person,43
/home/data/images/iam/lines/c02/c02-017/c02-017-05.png,56179,and the offending establishment is suddenly,43
/home/data/images/iam/lines/c03/c03-000a/c03-000a-05.png,81055,and the great advantages to be derived from,43
/home/data/images/iam/lines/c03/c03-003d/c03-003d-02.png,70532,and again it is the visual qualities of the,43
/home/data/images/iam/lines/c03/c03-007c/c03-007c-04.png,85639,the public monuments and the rubbish strewn,43
/home/data/images/iam/lines/c03/c03-021d/c03-021d-05.png,73573,acts as a protector and comforter to her in,43
/home/data/images/iam/lines/c03/c03-021e/c03-021e-03.png,104706,by a strong maternal instinct to the unborn,43
/home/data/images/iam/lines/c03/c03-081c/c03-081c-02.png,75045,we would be altogether clearer in our minds,43
/home/data/images/iam/lines/c03/c03-084d/c03-084d-07.png,87377,theme of the destructive power of unbridled,43
/home/data/images/iam/lines/c03/c03-084e/c03-084e-06.png,116214,the not unfamiliar theme of the destructive,43
/home/data/images/iam/lines/c03/c03-087a/c03-087a-02.png,68793,generate a melodramatic inevitability which,43
/home/data/images/iam/lines/c03/c03-087b/c03-087b-02.png,99244,generate a melodramatic inevitability which,43
/home/data/images/iam/lines/c03/c03-094b/c03-094b-06.png,95729,to modulate from their set moods but played,43
/home/data/images/iam/lines/e01/e01-025/e01-025-08.png,90971,ustrations in the following pages will show,43
/home/data/images/iam/lines/e02/e02-117/e02-117-06.png,66540,tool cupboard shown here has been specially,43
/home/data/images/iam/lines/e04/e04-011/e04-011-06.png,68129,for easy cleaning and then fixed underneath,43
/home/data/images/iam/lines/e07/e07-086/e07-086-05.png,34422,efficient and congenial containers in which,43
/home/data/images/iam/lines/f02/f02-033/f02-033-10.png,47289,older workers and the effects of retirement,43
/home/data/images/iam/lines/f02/f02-076/f02-076-04.png,27978,for successful adjustment to retirement and,43
/home/data/images/iam/lines/f03/f03-169/f03-169-02.png,31990,sound much more spontaneous on the occasion,43
/home/data/images/iam/lines/g04/g04-092/g04-092-03.png,46826,naughty child with the penalty of not being,43
/home/data/images/iam/lines/g04/g04-095/g04-095-01.png,39689,me at once to chronicle a most intimate and,43
/home/data/images/iam/lines/g06/g06-026j/g06-026j-04.png,33820,writing this letter he heard of the fall of,43
/home/data/images/iam/lines/g06/g06-047h/g06-047h-03.png,22747,had an increasing number of disciples among,43
/home/data/images/iam/lines/g06/g06-047l/g06-047l-03.png,19914,had an increasing number of disciples among,43
/home/data/images/iam/lines/r02/r02-089/r02-089-09.png,65696,for the labels from half a hundredweight of,43
/home/data/images/iam/lines/r06/r06-057/r06-057-06.png,66883,islands tapering to shipwrecked castles and,43
/home/data/images/iam/lines/r06/r06-126/r06-126-09.png,60956,crying and could face the light of a golden,43
/home/data/images/iam/lines/g06/g06-047r/g06-047r-03.png,43328,had an increasing number of disciples among,43
/home/data/images/iam/lines/g07/g07-042/g07-042-05.png,29140,squandered every penny two successive wives,43
/home/data/images/iam/lines/g07/g07-044/g07-044-05.png,26697,down the rumours which had made the year of,43
/home/data/images/iam/lines/g07/g07-050/g07-050-04.png,26399,a son so outspoken and a mother so far from,43
/home/data/images/iam/lines/g07/g07-071a/g07-071a-02.png,65459,hurt her more than this contemptuous slight,43
/home/data/images/iam/lines/h01/h01-007/h01-007-07.png,81151,whose first or only marriage was terminated,43
/home/data/images/iam/lines/h01/h01-027/h01-027-01.png,57834,analysis it was not considered sufficiently,43
/home/data/images/iam/lines/h01/h01-027/h01-027-05.png,71137,absence of information given at their place,43
/home/data/images/iam/lines/h02/h02-012/h02-012-02.png,45154,which arose from our terms of reference and,43
/home/data/images/iam/lines/h06/h06-079/h06-079-03.png,65680,electronic equipment with a sensitive probe,43
/home/data/images/iam/lines/h06/h06-079/h06-079-04.png,79808,mounted slightly forward of the head of the,43
/home/data/images/iam/lines/h06/h06-082/h06-082-01.png,56618,will rely too much on fixed devices because,43
/home/data/images/iam/lines/h06/h06-089/h06-089-04.png,68970,several horizontal oscillations so that the,43
/home/data/images/iam/lines/h07/h07-025a/h07-025a-07.png,35479,considered sufficient to allow for shoppers,43
/home/data/images/iam/lines/h07/h07-066b/h07-066b-04.png,31039,populations the number of children reaching,43
/home/data/images/iam/lines/h07/h07-075/h07-075-01.png,54399,of the movement of employing firms with the,43
/home/data/images/iam/lines/j06/j06-014/j06-014-10.png,96297,substantiated and involve whole populations,43
/home/data/images/iam/lines/j07/j07-012/j07-012-06.png,24658,thus developed found ready application on a,43
/home/data/images/iam/lines/k01/k01-051/k01-051-09.png,34103,to execute on the basis of data laboriously,43
/home/data/images/iam/lines/k02/k02-117/k02-117-08.png,62408,already anticipating the familiar pleasures,43
/home/data/images/iam/lines/k04/k04-110/k04-110-08.png,67458,was that other people were equally absorbed,43
/home/data/images/iam/lines/k04/k04-149/k04-149-02.png,54276,with flushed cheeks and eyes sparkling with,43
/home/data/images/iam/lines/l04/l04-102/l04-102-04.png,59709,the pitiless blue eyes that seemed to strip,43
/home/data/images/iam/lines/l04/l04-118/l04-118-06.png,57702,intention to leave the country on the night,43
/home/data/images/iam/lines/l04/l04-124/l04-124-07.png,65174,person had a gun and he managed to persuade,43
/home/data/images/iam/lines/m01/m01-079/m01-079-03.png,59015,apartment he garaged his car and then stood,43
/home/data/images/iam/lines/m01/m01-100/m01-100-05.png,77701,and to decide on what seemed to be the best,43
/home/data/images/iam/lines/m02/m02-095/m02-095-05.png,61422,haps nurture a genuinely civilizing impulse,43
/home/data/images/iam/lines/m02/m02-095/m02-095-07.png,35195,and counteract the obsession with economics,43
/home/data/images/iam/lines/m02/m02-109/m02-109-04.png,30471,minions could do to him would ever make him,43
/home/data/images/iam/lines/m02/m02-109/m02-109-07.png,51069,deeper layers in the human psyche which are,43
/home/data/images/iam/lines/n02/n02-054/n02-054-07.png,93234,brought the jeep to a standstill in a rough,43
/home/data/images/iam/lines/n03/n03-038/n03-038-04.png,76803,did not act as though he found it necessary,43
/home/data/images/iam/lines/n03/n03-066/n03-066-04.png,37826,yawl had rounded the rocky point instead of,43
/home/data/images/iam/lines/n03/n03-079/n03-079-02.png,38682,where it had a straight blow of eight miles,43
/home/data/images/iam/lines/n06/n06-123/n06-123-07.png,45353,got hotter as the day wore on and we rested,43
/home/data/images/iam/lines/n06/n06-182/n06-182-04.png,31911,when it came to dealing with owlhooters and,43
/home/data/images/iam/lines/a01/a01-117/a01-117-07.png,47966,take ruthless action against the drug making,44
/home/data/images/iam/lines/a02/a02-111/a02-111-07.png,58161,has been cancelled and secret plans prepared,44
/home/data/images/iam/lines/a04/a04-050/a04-050-03.png,28965,and refuse proposals with which they did not,44
/home/data/images/iam/lines/a04/a04-096/a04-096-06.png,30200,there is a distinct possibility that so long,44
/home/data/images/iam/lines/a04/a04-103/a04-103-07.png,31514,by helping to suggest agreements which could,44
/home/data/images/iam/lines/a05/a05-004/a05-004-06.png,59712,command structure and central administrative,44
/home/data/images/iam/lines/b01/b01-027/b01-027-06.png,37788,would be pleasanter if such cruel and feudal,44
/home/data/images/iam/lines/b01/b01-113/b01-113-06.png,32048,their tribal reserves with no prospect but a,44
/home/data/images/iam/lines/b02/b02-097/b02-097-07.png,56902,in and out of the country wanted to see over,44
/home/data/images/iam/lines/b06/b06-049/b06-049-02.png,66578,the alternatives had been put clearly to the,44
/home/data/images/iam/lines/b06/b06-075/b06-075-05.png,71197,conference decisions when it suits their own,44
/home/data/images/iam/lines/c02/c02-012/c02-012-08.png,58044,but here the director moves out of the world,44
/home/data/images/iam/lines/c02/c02-056/c02-056-01.png,60959,given his proper place in the history of the,44
/home/data/images/iam/lines/c03/c03-000c/c03-000c-05.png,95029,the great advantages to be derived from this,44
/home/data/images/iam/lines/c03/c03-000d/c03-000d-06.png,73416,be derived from this unity of conception and,44
/home/data/images/iam/lines/c03/c03-016b/c03-016b-05.png,94881,experiences it for the first time herself it,44
/home/data/images/iam/lines/c03/c03-021a/c03-021a-03.png,71964,strong maternal instinct to the unborn child,44
/home/data/images/iam/lines/c03/c03-021d/c03-021d-03.png,81169,strong maternal instinct to the unborn child,44
/home/data/images/iam/lines/c03/c03-081b/c03-081b-03.png,95035,minds about her if she remained a flawed but,44
/home/data/images/iam/lines/c03/c03-087f/c03-087f-01.png,95206,most treatments of its subject by attempting,44
/home/data/images/iam/lines/c03/c03-096b/c03-096b-03.png,98950,by the author in spite of the ineffectuality,44
/home/data/images/iam/lines/e02/e02-082/e02-082-01.png,81839,everyone has come to recognise that machines,44
/home/data/images/iam/lines/e02/e02-082/e02-082-03.png,94020,great deal of drudgery can be avoided by the,44
/home/data/images/iam/lines/e04/e04-091/e04-091-03.png,41017,slots cut in the moulds and into the notches,44
/home/data/images/iam/lines/e04/e04-095/e04-095-04.png,46656,are equal on each side and that the transoms,44
/home/data/images/iam/lines/e07/e07-061/e07-061-02.png,25758,first mantis had hatched from the very large,44
/home/data/images/iam/lines/e07/e07-086/e07-086-01.png,22821,comparison between clay pots and the various,44
/home/data/images/iam/lines/f01/f01-075/f01-075-03.png,71038,thought to combine together to form compound,44
/home/data/images/iam/lines/f01/f01-075/f01-075-04.png,59337,experiences by analogy with the way atoms of,44
/home/data/images/iam/lines/f01/f01-075/f01-075-08.png,56014,for basic units of mind has gone on and will,44
/home/data/images/iam/lines/f02/f02-076/f02-076-01.png,27531,and retirement according to the occupational,44
/home/data/images/iam/lines/f02/f02-076/f02-076-03.png,30218,levels are the better or the poorer prepared,44
/home/data/images/iam/lines/g01/g01-000/g01-000-04.png,55114,one of that new class of merchant financiers,44
/home/data/images/iam/lines/g06/g06-037h/g06-037h-08.png,25536,remedies to which he had been subjected ever,44
/home/data/images/iam/lines/g06/g06-045a/g06-045a-05.png,24989,himself was being treated under a doctor who,44
/home/data/images/iam/lines/g06/g06-045c/g06-045c-05.png,17972,treated under a doctor who had studied under,44
/home/data/images/iam/lines/g06/g06-045h/g06-045h-05.png,25027,himself was being treated under a doctor who,44
/home/data/images/iam/lines/g06/g06-045k/g06-045k-05.png,51927,treated under a doctor who had studied under,44
/home/data/images/iam/lines/r03/r03-002/r03-002-08.png,30994,after layer of illusion to be peeled off and,44
/home/data/images/iam/lines/r03/r03-007/r03-007-01.png,29554,clothed leaf by leaf with the disappointment,44
/home/data/images/iam/lines/r03/r03-007/r03-007-03.png,25652,the belief that all she need do was to go to,44
/home/data/images/iam/lines/r03/r03-026/r03-026-02.png,41369,started several decades before had caught on,44
/home/data/images/iam/lines/g06/g06-042p/g06-042p-04.png,57710,method known as homoeopathy had been brought,44
/home/data/images/iam/lines/g07/g07-047/g07-047-02.png,24080,it carried with it too many reminders of his,44
/home/data/images/iam/lines/g07/g07-047/g07-047-06.png,27468,his making friends with the atheist known to,44
/home/data/images/iam/lines/g07/g07-050/g07-050-02.png,23797,the light in which she saw the proposed book,44
/home/data/images/iam/lines/h02/h02-004/h02-004-01.png,36098,first step to seek information from a number,44
/home/data/images/iam/lines/h02/h02-024/h02-024-01.png,27280,devoted to anaesthetists who become addicted,44
/home/data/images/iam/lines/h02/h02-040/h02-040-03.png,53808,that a doctor should be authorised to supply,44
/home/data/images/iam/lines/h02/h02-040/h02-040-08.png,43294,some authoritative medical advice on various,44
/home/data/images/iam/lines/h04/h04-049/h04-049-08.png,44035,the unclassified households with children or,44
/home/data/images/iam/lines/h04/h04-057/h04-057-05.png,65602,although most types of household bought less,44
/home/data/images/iam/lines/h06/h06-085/h06-085-01.png,66984,lines carrying the higher voltages flashover,44
/home/data/images/iam/lines/h07/h07-025a/h07-025a-04.png,33187,the new towns has generally been based on an,44
/home/data/images/iam/lines/h07/h07-030a/h07-030a-01.png,27357,to attract private investors by leasing part,44
/home/data/images/iam/lines/h07/h07-071a/h07-071a-03.png,31435,local employment can be provided only by the,44
/home/data/images/iam/lines/h07/h07-084/h07-084-08.png,33186,half of whom are known to have been on local,44
/home/data/images/iam/lines/j01/j01-045/j01-045-03.png,33156,with niobium separated from the coolant by a,44
/home/data/images/iam/lines/j01/j01-045/j01-045-05.png,35697,the reference electrode would mean oxidizing,44
/home/data/images/iam/lines/j01/j01-070/j01-070-04.png,97153,electrodes are completely separated from one,44
/home/data/images/iam/lines/j04/j04-012/j04-012-03.png,41318,absolute activity of the reference standards,44
/home/data/images/iam/lines/j04/j04-076/j04-076-02.png,59746,can be counted through an aluminium absorber,44
/home/data/images/iam/lines/l04/l04-124/l04-124-01.png,53243,that was habitual to him but his eyes showed,44
/home/data/images/iam/lines/m01/m01-060/m01-060-01.png,73769,hands together between his knees and leaning,44
/home/data/images/iam/lines/m02/m02-048/m02-048-09.png,45906,research at first hand into matters on which,44
/home/data/images/iam/lines/m02/m02-083/m02-083-06.png,32364,by bragging how he had once won a trick from,44
/home/data/images/iam/lines/m02/m02-109/m02-109-06.png,32784,neurosis and not in some eruption from those,44
/home/data/images/iam/lines/m06/m06-098/m06-098-05.png,45660,of an afternoon that would somewhere lead to,44
/home/data/images/iam/lines/n01/n01-052/n01-052-11.png,114685,of the journey back to the place where every,44
/home/data/images/iam/lines/n02/n02-028/n02-028-08.png,125172,earned gratuity to his native village at the,44
/home/data/images/iam/lines/n06/n06-111/n06-111-06.png,45940,top you could see something of the wild hill,44
/home/data/images/iam/lines/n06/n06-123/n06-123-08.png,58049,gratefully by a small creek where we watered,44
/home/data/images/iam/lines/p02/p02-101/p02-101-03.png,26135,not wanting to smoke but needing some action,44
/home/data/images/iam/lines/p03/p03-181/p03-181-03.png,29552,seeing the look of admiration and revelation,44
/home/data/images/iam/lines/a01/a01-053x/a01-053x-08.png,92893,nomination before it can be considered by the,45
/home/data/images/iam/lines/a01/a01-102u/a01-102u-02.png,45888,anybody supporting the increased charges is a,45
/home/data/images/iam/lines/a04/a04-043/a04-043-02.png,23016,implication he supported the establishment of,45
/home/data/images/iam/lines/a04/a04-069/a04-069-02.png,27423,seriously the danger of the spread of nuclear,45
/home/data/images/iam/lines/b01/b01-009/b01-009-06.png,27228,it would also be against the interests of the,45
/home/data/images/iam/lines/b01/b01-079/b01-079-02.png,19896,responsibility rightly belongs to the nations,45
/home/data/images/iam/lines/b04/b04-134/b04-134-08.png,45411,who has been spectacularly wrong on the great,45
/home/data/images/iam/lines/b04/b04-169/b04-169-02.png,27969,that teenagers earn too much and spend it all,45
/home/data/images/iam/lines/b04/b04-175/b04-175-04.png,35016,should still have a powerful appeal for young,45
/home/data/images/iam/lines/b05/b05-042/b05-042-07.png,39743,set of skilled manufacturing processes in one,45
/home/data/images/iam/lines/b06/b06-004/b06-004-03.png,63685,were captured and published after the war the,45
/home/data/images/iam/lines/b06/b06-045/b06-045-07.png,131618,official policy and seeking to win majorities,45
/home/data/images/iam/lines/c01/c01-009/c01-009-08.png,46075,a representative modern work and the composer,45
/home/data/images/iam/lines/c01/c01-014/c01-014-05.png,45945,obtains his musical characterisation by means,45
/home/data/images/iam/lines/c02/c02-030/c02-030-03.png,62312,complete silence he shows the faces of people,45
/home/data/images/iam/lines/c03/c03-003c/c03-003c-02.png,82094,again and again it is the visual qualities of,45
/home/data/images/iam/lines/c03/c03-021b/c03-021b-07.png,70354,someone to love you while you are looking for,45
/home/data/images/iam/lines/c03/c03-021c/c03-021c-02.png,89545,from women but yet moved by a strong maternal,45
/home/data/images/iam/lines/c03/c03-084c/c03-084c-05.png,83451,was a morality on the not unfamiliar theme of,45
/home/data/images/iam/lines/c03/c03-087e/c03-087e-06.png,107087,the attempt succeeded if we had a little more,45
/home/data/images/iam/lines/c06/c06-100/c06-100-05.png,23615,turning up as the typical teenager in all the,45
/home/data/images/iam/lines/e01/e01-107/e01-107-02.png,53360,it is important that you use the size of hook,45
/home/data/images/iam/lines/e02/e02-100/e02-100-05.png,44685,yourself to blame the tools when the job does,45
/home/data/images/iam/lines/e07/e07-003/e07-003-04.png,57422,content with issuing bulletins on the dangers,45
/home/data/images/iam/lines/e07/e07-108/e07-108-02.png,23048,their cheapness making them attractive to the,45
/home/data/images/iam/lines/f01/f01-139/f01-139-06.png,56864,one of the most unreliable methods of getting,45
/home/data/images/iam/lines/f04/f04-024/f04-024-06.png,45749,and perhaps evidence enough to have brought a,45
/home/data/images/iam/lines/f04/f04-028/f04-028-08.png,57608,overlook the possibility that this might have,45
/home/data/images/iam/lines/g06/g06-037i/g06-037i-08.png,21896,themselves seventeen years before had had the,45
/home/data/images/iam/lines/g06/g06-037j/g06-037j-06.png,34859,unceasing search for an effective alleviation,45
/home/data/images/iam/lines/g06/g06-037k/g06-037k-08.png,28949,first shown themselves seventeen years before,45
/home/data/images/iam/lines/g06/g06-037m/g06-037m-09.png,72848,symptoms had first shown themselves seventeen,45
/home/data/images/iam/lines/g06/g06-042e/g06-042e-04.png,20497,curative method known as homoeopathy had been,45
/home/data/images/iam/lines/g06/g06-047c/g06-047c-04.png,18332,disciples among unorthodox medical men in the,45
/home/data/images/iam/lines/g06/g06-047k/g06-047k-04.png,25044,disciples among unorthodox medical men in the,45
/home/data/images/iam/lines/r02/r02-078/r02-078-04.png,36017,fumbled for his contract before thrusting the,45
/home/data/images/iam/lines/r03/r03-026/r03-026-03.png,41745,at last and therefore saved the situation for,45
/home/data/images/iam/lines/g06/g06-037p/g06-037p-08.png,58618,themselves seventeen years before had had the,45
/home/data/images/iam/lines/g07/g07-028a/g07-028a-01.png,59562,for her in poetry that he thought would clear,45
/home/data/images/iam/lines/g07/g07-028a/g07-028a-03.png,64408,headstrong folly that tempted him to write on,45
/home/data/images/iam/lines/g07/g07-047/g07-047-08.png,30897,mixing with really low and horrid people such,45
/home/data/images/iam/lines/h06/h06-082/h06-082-10.png,85623,distance to prevent vehicles from approaching,45
/home/data/images/iam/lines/h06/h06-089/h06-089-02.png,65650,it into contact with the rollers on the upper,45
/home/data/images/iam/lines/h07/h07-007/h07-007-08.png,23486,among the industries which have expanded most,45
/home/data/images/iam/lines/h07/h07-013/h07-013-04.png,38836,skilled employment and are highly diversified,45
/home/data/images/iam/lines/h07/h07-030a/h07-030a-02.png,26276,of the shopping area to companies experienced,45
/home/data/images/iam/lines/h07/h07-037a/h07-037a-06.png,26569,of towns and has added to the interest of the,45
/home/data/images/iam/lines/h07/h07-040b/h07-040b-08.png,31244,cost of town centre development has been very,45
/home/data/images/iam/lines/h07/h07-054a/h07-054a-01.png,56505,organisations have until quite recently shown,45
/home/data/images/iam/lines/h07/h07-066b/h07-066b-03.png,29541,of the abnormal age structure of the new town,45
/home/data/images/iam/lines/h07/h07-071/h07-071-04.png,50383,be provided only by the expansion of existing,45
/home/data/images/iam/lines/h07/h07-080/h07-080-02.png,52524,business to the new towns moved with them and,45
/home/data/images/iam/lines/j01/j01-042/j01-042-02.png,26471,oxidise the cell can only be used as has been,45
/home/data/images/iam/lines/j04/j04-039/j04-039-04.png,59655,was added to alkaline effluent and allowed to,45
/home/data/images/iam/lines/j04/j04-065/j04-065-06.png,32621,of cross contamination apart from the natural,45
/home/data/images/iam/lines/j04/j04-076/j04-076-03.png,68231,sufficiently thick to stop the beta particles,45
/home/data/images/iam/lines/k02/k02-062/k02-062-06.png,54815,probably thought my appearance quite a breach,45
/home/data/images/iam/lines/k03/k03-164/k03-164-02.png,47835,disturbed by the new and rather ugly image of,45
/home/data/images/iam/lines/l01/l01-023/l01-023-01.png,58293,plausible story or other and threw himself on,45
